time,FlowInExNtv
2019-07-26,17891.06524327
2019-07-27,15012.91243632
2019-07-28,10704.3539995
2019-07-29,23796.49512271
2019-07-30,24769.41139053
2019-07-31,25107.63955611
2019-08-01,24791.19111059
2019-08-02,31521.01291856
2019-08-03,14596.57808185
2019-08-04,12773.25032617
2019-08-05,40558.46618467
2019-08-06,42509.60983366
2019-08-07,30270.81540492
2019-08-08,26317.47394603
2019-08-09,27290.26477972
2019-08-10,14930.94321542
2019-08-11,9530.19998312
2019-08-12,16630.44531551
2019-08-13,19430.05373301
2019-08-14,26856.54819027
2019-08-15,29275.38203253
2019-08-16,37660.28100646
2019-08-17,12508.55902338
2019-08-18,11779.24952036
2019-08-19,22274.40902337
2019-08-20,17730.13265136
2019-08-21,23671.89797948
2019-08-22,20590.17838171
2019-08-23,19623.0958308
2019-08-24,9819.88602442
2019-08-25,10349.18999691
2019-08-26,27108.77416951
2019-08-27,21491.48659479
2019-08-28,22497.31164121
2019-08-29,24614.3537381
2019-08-30,21682.23702518
2019-08-31,11065.04033466
2019-09-01,9113.66367286
2019-09-02,26216.14573697
2019-09-03,31746.28637774
2019-09-04,23030.98331776
2019-09-05,27850.23755236
2019-09-06,26805.12530927
2019-09-07,13055.08624549
2019-09-08,11083.31695208
2019-09-09,38211.1432891
2019-09-10,21953.65590658
2019-09-11,21518.11035176
2019-09-12,24078.24320132
2019-09-13,21033.55454457
2019-09-14,10306.1734939
2019-09-15,9640.90215694
2019-09-16,24831.46007634
2019-09-17,26462.94975152
2019-09-18,23934.88766362
2019-09-19,28296.15091817
2019-09-20,28178.93388101
2019-09-21,12373.72048658
2019-09-22,11771.37655288
2019-09-23,21659.05924129
2019-09-24,83240.74143673
2019-09-25,59013.27820421
2019-09-26,35112.762739
2019-09-27,32051.84883148
2019-09-28,15214.27807107
2019-09-29,11704.12025001
2019-09-30,35775.59158509
2019-10-01,24221.50556671
2019-10-02,21073.4431072
2019-10-03,22593.34241542
2019-10-04,22064.15437118
2019-10-05,10371.75158206
2019-10-06,13793.58093612
2019-10-07,25740.04270981
2019-10-08,26429.61014815
2019-10-09,31711.825267
2019-10-10,29387.16688408
2019-10-11,28375.82986721
2019-10-12,10502.083129
2019-10-13,13512.86979518
2019-10-14,135548.02779528
2019-10-15,25467.24882588
2019-10-16,30849.51300036
2019-10-17,49564.83767007
2019-10-18,23491.74533728
2019-10-19,9548.4252678
2019-10-20,9858.85603074
2019-10-21,47948.65048254
2019-10-22,25832.55541957
2019-10-23,35610.5394205
2019-10-24,29531.80876728
2019-10-25,42087.63214868
2019-10-26,44738.62841244
2019-10-27,18634.59517655
2019-10-28,31374.4261596
2019-10-29,27464.25647539
2019-10-30,23854.41338448
2019-10-31,23464.74430743
2019-11-01,25154.75295813
2019-11-02,9930.07647213
2019-11-03,10158.2565259
2019-11-04,26413.4831006
2019-11-05,31998.84143446
2019-11-06,25212.85401395
2019-11-07,25536.98177544
2019-11-08,24269.87707931
2019-11-09,10195.17841921
2019-11-10,9563.75433207
2019-11-11,20275.42433573
2019-11-12,41612.03271477
2019-11-13,25632.85825742
2019-11-14,23672.41394923
2019-11-15,26805.76501877
2019-11-16,10386.50855003
2019-11-17,9879.76774006
2019-11-18,33833.20410798
2019-11-19,31342.3882606
2019-11-20,21952.09825789
2019-11-21,34637.2997116
2019-11-22,48553.46506353
2019-11-23,19040.32406926
2019-11-24,19122.2753246
2019-11-25,53157.00821044
2019-11-26,39475.15510614
2019-11-27,32101.78876552
2019-11-28,22687.99631014
2019-11-29,24995.94614348
2019-11-30,15437.8861638
2019-12-01,10277.88512521
2019-12-02,45899.55504149
2019-12-03,26875.42019962
2019-12-04,29769.39496582
2019-12-05,26328.83896514
2019-12-06,26818.07052804
2019-12-07,12452.89125808
2019-12-08,9999.01877237
2019-12-09,35398.4158072
2019-12-10,40651.56693914
2019-12-11,25601.00148524
2019-12-12,25469.57395358
2019-12-13,27878.70068823
2019-12-14,12107.45039871
2019-12-15,8443.93178041
2019-12-16,31212.65424054
2019-12-17,35878.02125446
2019-12-18,43347.31262252
2019-12-19,40212.95129288
2019-12-20,30490.82613274
2019-12-21,11756.52140399
2019-12-22,11474.59153832
2019-12-23,34397.42713975
2019-12-24,18638.47355287
2019-12-25,13433.10310761
2019-12-26,21123.35737319
2019-12-27,31139.97131631
2019-12-28,13632.23552896
2019-12-29,11603.91008147
2019-12-30,29127.15152819
2019-12-31,19784.09035202
2020-01-01,11253.33519748
2020-01-02,40183.30546337
2020-01-03,29618.16510002
2020-01-04,17784.51070827
2020-01-05,10007.18079718
2020-01-06,28979.7927332
2020-01-07,32696.6700381
2020-01-08,33740.46813097
2020-01-09,29092.38391658
2020-01-10,34374.81352047
2020-01-11,13358.94241367
2020-01-12,8844.32850436
2020-01-13,29422.25560887
2020-01-14,59035.20198288
2020-01-15,50396.84179778
2020-01-16,28694.71834376
2020-01-17,29540.35310183
2020-01-18,14604.27996342
2020-01-19,15432.86303171
2020-01-20,24111.23339195
2020-01-21,28118.16387788
2020-01-22,29562.83062933
2020-01-23,26458.93306616
2020-01-24,26982.84355419
2020-01-25,8443.74618017
2020-01-26,13874.26199679
2020-01-27,26180.50750689
2020-01-28,40831.73828582
2020-01-29,31850.54326582
2020-01-30,29199.368106
2020-01-31,25421.35874389
2020-02-01,12504.76836905
2020-02-02,13765.48606891
2020-02-03,29763.78404115
2020-02-04,25891.74399956
2020-02-05,34594.22827384
2020-02-06,35193.73866693
2020-02-07,28697.74711646
2020-02-08,17497.21756947
2020-02-09,21880.58380064
2020-02-10,42377.94316775
2020-02-11,37468.76659059
2020-02-12,43223.57391009
2020-02-13,37405.59003105
2020-02-14,32976.85876569
2020-02-15,22291.57466388
2020-02-16,17650.88018787
2020-02-17,32732.57804163
2020-02-18,34737.55955785
2020-02-19,32302.90645528
2020-02-20,35335.65210187
2020-02-21,25784.31446031
2020-02-22,13789.56560208
2020-02-23,19831.62910695
2020-02-24,32013.94380841
2020-02-25,28078.56980791
2020-02-26,44185.21961643
2020-02-27,35783.509502
2020-02-28,34964.20932212
2020-02-29,13279.06439362
2020-03-01,13145.37097413
2020-03-02,34628.74406796
2020-03-03,29669.16808306
2020-03-04,25055.02873783
2020-03-05,31530.1849876
2020-03-06,26448.70398838
2020-03-07,13194.15008951
2020-03-08,24978.33354438
2020-03-09,75673.13053664
2020-03-10,46170.53087175
2020-03-11,36341.84801375
2020-03-12,164266.85600873
2020-03-13,191723.26409498
2020-03-14,69175.62240224
2020-03-15,37900.21781402
2020-03-16,95531.60202559
2020-03-17,73798.06244959
2020-03-18,45613.45406956
2020-03-19,58137.63323933
2020-03-20,73302.91036756
2020-03-21,23398.46619613
2020-03-22,23343.27494993
2020-03-23,44978.31324613
2020-03-24,40226.89078398
2020-03-25,35073.87983651
2020-03-26,36213.64131345
2020-03-27,42202.1017032
2020-03-28,27227.96625425
2020-03-29,32252.41288291
2020-03-30,43887.85639501
2020-03-31,29135.14893584
2020-04-01,36104.59623504
2020-04-02,43483.00954632
2020-04-03,40529.31128454
2020-04-04,17009.9704997
2020-04-05,14266.5000843
2020-04-06,54872.79139261
2020-04-07,42503.78081825
2020-04-08,34509.53352365
2020-04-09,42462.05450512
2020-04-10,38958.69346919
2020-04-11,17680.16719185
2020-04-12,18018.36274008
2020-04-13,31428.13850403
2020-04-14,29076.58321846
2020-04-15,53495.55407754
2020-04-16,61806.63926856
2020-04-17,34887.27221229
2020-04-18,19873.70614498
2020-04-19,17040.75253305
2020-04-20,36455.27442704
2020-04-21,39284.56951222
2020-04-22,32592.84314627
2020-04-23,44940.76234778
2020-04-24,47214.83443748
2020-04-25,19149.54523064
2020-04-26,21333.56998569
2020-04-27,40810.08077932
2020-04-28,38828.24510912
2020-04-29,65760.58052366
2020-04-30,64139.69280125
2020-05-01,48607.02576907
2020-05-02,18563.29473337
2020-05-03,25334.10753772
2020-05-04,35559.22713796
2020-05-05,34535.3687568
2020-05-06,37398.16469718
2020-05-07,64642.24836214
2020-05-08,54708.31012968
2020-05-09,34694.06092321
2020-05-10,34879.42461977
2020-05-11,52663.39527286
2020-05-12,36553.24939746
2020-05-13,46649.59156079
2020-05-14,45000.99863813
2020-05-15,47192.90655193
2020-05-16,19591.94090896
2020-05-17,18535.34101883
2020-05-18,46570.39110508
2020-05-19,36934.71279971
2020-05-20,30809.5851845
2020-05-21,49112.858126
2020-05-22,32917.10740346
2020-05-23,14998.99318551
2020-05-24,15488.91026233
2020-05-25,30086.47774496
2020-05-26,30278.33797781
2020-05-27,33974.28263271
2020-05-28,36565.75187658
2020-05-29,38132.99099865
2020-05-30,21743.61567048
2020-05-31,20896.7835626
2020-06-01,37705.4550428
2020-06-02,74673.05040361
2020-06-03,40943.87008667
2020-06-04,35690.27580592
2020-06-05,42643.41389528
2020-06-06,13738.68533347
2020-06-07,13999.78833865
2020-06-08,61414.01603171
2020-06-09,27500.63829216
2020-06-10,31716.67695075
2020-06-11,43872.77685617
2020-06-12,33242.77879732
2020-06-13,15693.79598842
2020-06-14,12499.38000297
2020-06-15,34234.49662497
2020-06-16,34653.11789711
2020-06-17,29749.7252125
2020-06-18,25555.76065238
2020-06-19,40686.99411979
2020-06-20,15159.74633371
2020-06-21,14100.21245954
2020-06-22,35140.96131758
2020-06-23,55227.90453873
2020-06-24,36088.34966368
2020-06-25,43061.39474317
2020-06-26,31948.51241849
2020-06-27,16428.4534076
2020-06-28,15484.13137511
2020-06-29,34096.65939411
2020-06-30,27227.02537099
2020-07-01,37679.36652977
2020-07-02,34044.18104948
2020-07-03,24658.61135423
2020-07-04,17725.53362613
2020-07-05,12320.27341018
2020-07-06,35539.65365738
2020-07-07,33507.11829915
2020-07-08,60723.87273465
2020-07-09,37651.43656093
2020-07-10,35386.2840169
2020-07-11,16813.60640733
2020-07-12,11796.08801059
2020-07-13,34108.36718058
2020-07-14,31610.91629046
2020-07-15,37012.76279984
2020-07-16,34543.80981544
2020-07-17,35053.80035619
2020-07-18,16360.36259707
2020-07-19,17156.0418575
2020-07-20,33079.34715621
2020-07-21,32192.99395823
2020-07-22,45241.9852571
2020-07-23,46436.24896625
2020-07-24,44548.69800594
2020-07-25,26791.05024626
2020-07-26,31237.65850291
2020-07-27,74157.2750553
2020-07-28,62102.23719165
2020-07-29,46313.39200427
2020-07-30,48444.27120195
2020-07-31,47308.72796588
2020-08-01,36433.62450938
2020-08-02,31118.38470956
2020-08-03,42092.88474564
2020-08-04,31733.15270867
2020-08-05,34967.30674338
2020-08-06,44665.18503877
2020-08-07,38535.60911956
2020-08-08,23543.77592353
2020-08-09,19498.64756016
2020-08-10,44614.2438469
2020-08-11,39129.66083468
2020-08-12,34418.62260776
2020-08-13,32931.48805822
2020-08-14,50305.55345689
2020-08-15,17688.0323494
2020-08-16,19084.16628895
2020-08-17,59308.11564378
2020-08-18,45562.4261095
2020-08-19,49530.05506574
2020-08-20,38945.82487139
2020-08-21,31164.50210282
2020-08-22,18015.82642432
2020-08-23,12358.54554421
2020-08-24,29154.69293998
2020-08-25,31760.82502055
2020-08-26,37178.45513485
2020-08-27,36313.09507968
2020-08-28,40047.72559529
2020-08-29,19184.4538429
2020-08-30,21571.88311481
2020-08-31,40145.02710785
2020-09-01,46298.71269825
2020-09-02,53089.61083376
2020-09-03,60312.44652712
2020-09-04,61956.12363519
2020-09-05,38036.81623106
2020-09-06,22010.30177789
2020-09-07,37084.94936066
2020-09-08,37372.37717647
2020-09-09,37422.52541819
2020-09-10,36044.900217
2020-09-11,36913.29558934
2020-09-12,19648.93908663
2020-09-13,16393.3466926
2020-09-14,38752.82737615
2020-09-15,36824.09407851
2020-09-16,43607.86160191
2020-09-17,38453.50024069
2020-09-18,41096.40627865
2020-09-19,19795.73422666
2020-09-20,20320.87136765
2020-09-21,40006.19476053
2020-09-22,42791.54173321
2020-09-23,65213.78045442
2020-09-24,37712.97891276
2020-09-25,40413.79734911
2020-09-26,14827.68105929
2020-09-27,19464.8384318
2020-09-28,49026.35225973
2020-09-29,47918.30566421
2020-09-30,37471.18129298
2020-10-01,41915.79303241
2020-10-02,35882.90437892
2020-10-03,20319.62078335
2020-10-04,15412.50808376
2020-10-05,32240.72479348
2020-10-06,33030.33950457
2020-10-07,37684.43877966
2020-10-08,41926.37738556
2020-10-09,45440.76109345
2020-10-10,27575.47616781
2020-10-11,14844.51561008
2020-10-12,35768.54393413
2020-10-13,31180.06093613
2020-10-14,35862.90535263
2020-10-15,27535.30620269
2020-10-16,39428.84165965
2020-10-17,12602.48459634
2020-10-18,10453.39166414
2020-10-19,32940.72961995
2020-10-20,32487.40688899
2020-10-21,55923.91675776
2020-10-22,53506.95943355
2020-10-23,32149.255125
2020-10-24,18542.4022287
2020-10-25,13485.66905496
2020-10-26,32715.08581525
2020-10-27,31283.82409661
2020-10-28,45754.17662098
2020-10-29,41817.78658939
2020-10-30,39739.02833495
2020-10-31,25467.47125927
2020-11-01,17077.7000394
2020-11-02,29998.21843156
2020-11-03,41174.2379898
2020-11-04,36062.42607753
2020-11-05,70514.5861017
2020-11-06,56291.92829785
2020-11-07,25975.27847768
2020-11-08,15536.24629897
2020-11-09,46589.09650798
2020-11-10,48329.21009925
2020-11-11,42837.6578149
2020-11-12,44640.02030738
2020-11-13,45419.94649331
2020-11-14,22946.82069345
2020-11-15,11548.11751998
2020-11-16,39999.80303566
2020-11-17,52843.59802321
2020-11-18,61354.19207056
2020-11-19,33883.10593994
2020-11-20,61605.29390109
2020-11-21,26585.77300501
2020-11-22,22202.52358915
2020-11-23,46073.91573446
2020-11-24,53350.87914326
2020-11-25,52718.8858523
2020-11-26,78755.02531838
2020-11-27,61023.3779963
2020-11-28,18872.7459909
2020-11-29,20267.26636053
2020-11-30,56874.33774245
2020-12-01,59785.52348648
2020-12-02,37418.69251372
2020-12-03,36111.55389878
2020-12-04,39245.67535532
2020-12-05,17637.90642902
2020-12-06,12138.09043875
2020-12-07,29686.33284979
2020-12-08,32214.5060957
2020-12-09,46196.53481265
2020-12-10,48545.20154483
2020-12-11,43224.05543764
2020-12-12,36664.28591174
2020-12-13,21437.75259873
2020-12-14,38900.27219349
2020-12-15,45597.28313275
2020-12-16,56988.58330887
2020-12-17,74023.52745644
2020-12-18,68076.54344726
2020-12-19,31184.35495969
2020-12-20,16804.03202759
2020-12-21,51993.77004461
2020-12-22,51934.98727616
2020-12-23,54356.80330499
2020-12-24,51330.29602977
2020-12-25,26252.56400026
2020-12-26,28579.26095333
2020-12-27,54412.76844113
2020-12-28,43609.2438707
2020-12-29,40180.40243692
2020-12-30,50931.66370866
2020-12-31,48579.78808553
2021-01-01,37815.71973097
2021-01-02,68415.56231941
2021-01-03,53567.55610567
2021-01-04,70084.19947119
2021-01-05,49368.93202182
2021-01-06,50384.37968463
2021-01-07,72784.1708115
2021-01-08,67584.25312259
2021-01-09,32668.06475202
2021-01-10,39827.04920197
2021-01-11,77546.25305976
2021-01-12,54596.79192224
2021-01-13,40871.82892207
2021-01-14,47283.73958883
2021-01-15,83440.49108036
2021-01-16,21748.46480925
2021-01-17,20440.20145237
2021-01-18,31150.90430476
2021-01-19,68778.12351776
2021-01-20,50916.03460752
2021-01-21,51852.10497482
2021-01-22,51595.61880585
2021-01-23,20058.45195119
2021-01-24,14463.9871766
2021-01-25,41305.98503829
2021-01-26,37525.13977799
2021-01-27,56280.57459181
2021-01-28,61424.94775886
2021-01-29,87853.71084723
2021-01-30,29326.22857761
2021-01-31,25470.11613936
2021-02-01,38654.07710955
2021-02-02,37594.83947186
2021-02-03,39632.62594499
2021-02-04,47491.85167632
2021-02-05,51033.15220028
2021-02-06,32742.60202013
2021-02-07,22123.87260119
2021-02-08,68506.29063081
2021-02-09,54950.45570164
2021-02-10,48221.74951478
2021-02-11,36653.77776049
2021-02-12,38303.23123438
2021-02-13,17586.61871562
2021-02-14,22553.97615651
2021-02-15,28187.68343165
2021-02-16,40593.48078562
2021-02-17,51980.70751004
2021-02-18,33062.43731953
2021-02-19,51096.22466064
2021-02-20,36818.6719355
2021-02-21,55630.99461866
2021-02-22,59708.8920543
2021-02-23,77943.61710951
2021-02-24,47751.59826899
2021-02-25,74258.33852849
2021-02-26,44023.60949688
2021-02-27,21253.27194018
2021-02-28,26363.33806541
2021-03-01,32426.03757615
2021-03-02,38240.91340419
2021-03-03,31777.68377881
2021-03-04,32154.87521981
2021-03-05,57180.628712
2021-03-06,23602.90847694
2021-03-07,21275.2315991
2021-03-08,41500.55952305
2021-03-09,35582.31678016
2021-03-10,32776.8641162
2021-03-11,30681.23987801
2021-03-12,29989.59448665
2021-03-13,27053.29478143
2021-03-14,48862.08039007
2021-03-15,35119.67398267
2021-03-16,35350.82725375
2021-03-17,35815.03209865
2021-03-18,38365.64635944
2021-03-19,28374.99148896
2021-03-20,20046.27636284
2021-03-21,11172.939589
2021-03-22,30717.33122645
2021-03-23,57443.21898434
2021-03-24,35329.95063542
2021-03-25,51682.61911443
2021-03-26,42135.7091008
2021-03-27,19252.66330786
2021-03-28,11879.65116217
2021-03-29,37817.46461752
2021-03-30,33687.51606806
2021-03-31,34181.002169
2021-04-01,41122.94996954
2021-04-02,35219.22389733
2021-04-03,19308.95496324
2021-04-04,18129.55287334
2021-04-05,29733.91334037
2021-04-06,45030.1473613
2021-04-07,38494.70994865
2021-04-08,28864.05817534
2021-04-09,27133.72655607
2021-04-10,33234.69654409
2021-04-11,25776.53520741
2021-04-12,37391.71367266
2021-04-13,45806.59787829
2021-04-14,42836.36513994
2021-04-15,32002.763112
2021-04-16,39936.84903947
2021-04-17,18830.52377199
2021-04-18,47177.18611814
2021-04-19,34551.52172997
2021-04-20,57947.17042327
2021-04-21,50365.41340472
2021-04-22,70214.38540417
2021-04-23,69973.97787906
2021-04-24,21363.15426367
2021-04-25,27969.38649046
2021-04-26,38300.67556144
2021-04-27,37909.37802028
2021-04-28,31255.67381268
2021-04-29,34296.67527297
2021-04-30,47825.93246574
2021-05-01,14740.00985664
2021-05-02,12264.03444476
2021-05-03,37174.75693048
2021-05-04,39736.39992916
2021-05-05,42681.1776081
2021-05-06,38312.8264103
2021-05-07,53686.97591801
2021-05-08,25886.66352756
2021-05-09,26962.13687553
2021-05-10,48110.00985384
2021-05-11,36150.28476096
2021-05-12,73373.52357555
2021-05-13,83886.9772487
2021-05-14,44053.11956939
2021-05-15,33611.86707218
2021-05-16,48192.03735224
2021-05-17,93470.99216722
2021-05-18,39560.0191934
2021-05-19,144181.96518269
2021-05-20,70968.63241811
2021-05-21,55957.8804112
2021-05-22,47902.54890939
2021-05-23,49698.98614132
2021-05-24,59639.64326548
2021-05-25,54594.31822693
2021-05-26,43981.12368416
2021-05-27,36927.04980572
2021-05-28,65987.4035974
2021-05-29,28836.23069188
2021-05-30,21693.62589335
2021-05-31,31817.04211434
2021-06-01,25394.62145817
2021-06-02,26199.44647924
2021-06-03,28162.10461327
2021-06-04,28621.35039057
2021-06-05,21953.35485612
2021-06-06,15261.22009947
2021-06-07,42534.82165547
2021-06-08,74685.39679701
2021-06-09,54077.64501261
2021-06-10,39868.28794542
2021-06-11,46081.07238356
2021-06-12,19163.65486527
2021-06-13,27224.38078353
2021-06-14,55103.46665326
2021-06-15,53791.3497196
2021-06-16,66853.34384725
2021-06-17,45218.67070256
2021-06-18,65592.65542361
2021-06-19,26203.72235963
2021-06-20,27658.50416809
2021-06-21,61089.31834347
2021-06-22,62039.83733309
2021-06-23,48695.94523267
2021-06-24,32821.66252367
2021-06-25,42106.80892022
2021-06-26,30431.18614311
2021-06-27,22489.88065867
2021-06-28,31258.35740506
2021-06-29,28425.53339117
2021-06-30,27178.63988462
2021-07-01,18964.15230308
2021-07-02,23156.69020599
2021-07-03,15725.98445051
2021-07-04,10486.75079572
2021-07-05,24201.19126543
2021-07-06,21127.06852952
2021-07-07,19934.78210327
2021-07-08,26634.23923936
2021-07-09,27079.91871883
2021-07-10,11277.16650672
2021-07-11,14203.64245324
2021-07-12,30574.83735578
2021-07-13,29957.12267523
2021-07-14,31123.0964304
2021-07-15,31329.81997849
2021-07-16,24589.51099513
2021-07-17,91983.62090842
2021-07-18,29326.3446856
2021-07-19,33116.27345812
2021-07-20,34438.51735132
2021-07-21,28995.11143843
2021-07-22,27815.58479151
2021-07-23,21996.31001368
2021-07-24,16433.81807349
2021-07-25,11055.48593859
2021-07-26,50923.34811469
2021-07-27,43029.21212046
2021-07-28,73667.00064946
2021-07-29,28512.34370203
2021-07-30,26942.45274836
2021-07-31,13808.55846552
2021-08-01,18182.39766851
2021-08-02,27723.68194693
2021-08-03,34408.67142354
2021-08-04,23768.07054274
2021-08-05,30220.67679549
2021-08-06,55404.27185976
2021-08-07,16754.20104851
2021-08-08,26839.74147532
2021-08-09,39024.26417221
2021-08-10,27808.62534157
2021-08-11,27036.93439183
2021-08-12,27002.78597649
2021-08-13,25731.34797719
2021-08-14,17713.03912691
2021-08-15,17795.63565336
2021-08-16,22855.408904
2021-08-17,19110.41411244
2021-08-18,30732.9515883
2021-08-19,20978.93286961
2021-08-20,34871.95015479
2021-08-21,30427.31964326
2021-08-22,12210.83061209
2021-08-23,43235.99786013
2021-08-24,22217.40004801
2021-08-25,30434.18723523
2021-08-26,46536.40139646
2021-08-27,21470.60419011
2021-08-28,12503.4952525
2021-08-29,12448.87160314
2021-08-30,24718.66908314
2021-08-31,30002.39745116
2021-09-01,33629.86235778
2021-09-02,35231.26231443
2021-09-03,22238.54291708
2021-09-04,12986.35515863
2021-09-05,14240.92142435
2021-09-06,21977.80414202
2021-09-07,40599.68077196
2021-09-08,29901.1470325
2021-09-09,25959.45129924
2021-09-10,29211.02950607
2021-09-11,11441.52324087
2021-09-12,9597.00647529
2021-09-13,29787.18535783
2021-09-14,22331.40869317
2021-09-15,19300.35804029
2021-09-16,21374.58638346
2021-09-17,19455.46411489
2021-09-18,11495.60221158
2021-09-19,10116.21138089
2021-09-20,36259.46063202
2021-09-21,26618.36872705
2021-09-22,19793.27831193
2021-09-23,19073.95752792
2021-09-24,31189.475044
2021-09-25,10340.41327464
2021-09-26,24760.56625138
2021-09-27,20190.84497193
2021-09-28,19173.57008131
2021-09-29,19013.82610576
2021-09-30,25246.85222364
2021-10-01,25049.53737563
2021-10-02,14220.16016237
2021-10-03,13465.6438222
2021-10-04,22860.60950177
2021-10-05,29565.36881748
2021-10-06,37354.21332297
2021-10-07,27940.59019713
2021-10-08,24034.41766785
2021-10-09,12392.92832427
2021-10-10,11138.2408634
2021-10-11,21964.38405164
2021-10-12,31808.13889664
2021-10-13,24637.17777531
2021-10-14,23695.3970207
2021-10-15,35644.7187354
2021-10-16,22572.77845855
2021-10-17,13052.93540338
2021-10-18,30899.42974691
2021-10-19,39286.32579853
2021-10-20,28123.72723961
2021-10-21,52574.79447369
2021-10-22,24200.40086856
2021-10-23,17821.02771553
2021-10-24,11913.32617814
2021-10-25,18801.82000881
2021-10-26,22701.17479714
2021-10-27,28198.10650865
2021-10-28,39602.05996302
2021-10-29,33461.13595654
2021-10-30,13532.54003848
2021-10-31,13870.50449184
2021-11-01,23875.58360794
2021-11-02,33291.67531029
2021-11-03,35664.22257628
2021-11-04,21003.47422665
2021-11-05,21792.07011415
2021-11-06,12059.12887728
2021-11-07,10566.00842174
2021-11-08,38913.37418775
2021-11-09,23881.80706335
2021-11-10,31396.49766969
2021-11-11,20479.87416509
2021-11-12,23723.21690431
2021-11-13,10481.37616288
2021-11-14,14887.57738278
2021-11-15,20540.51821025
2021-11-16,31932.46886222
2021-11-17,32772.81164308
2021-11-18,63512.35977615
2021-11-19,35976.72418297
2021-11-20,14095.91804288
2021-11-21,14647.25846979
2021-11-22,42621.89132137
2021-11-23,32120.51229409
2021-11-24,28832.6314779
2021-11-25,30387.13084854
2021-11-26,62737.3514989
2021-11-27,12291.41597146
2021-11-28,12337.79510268
2021-11-29,27076.20762516
2021-11-30,31813.9274799
2021-12-01,29227.67530157
2021-12-02,28010.17884049
2021-12-03,30694.8544769
2021-12-04,49571.97452384
2021-12-05,26334.39885919
2021-12-06,49893.36519714
2021-12-07,24980.86976575
2021-12-08,27102.75115313
2021-12-09,25184.60476606
2021-12-10,35363.69911572
2021-12-11,12110.69075657
2021-12-12,9472.471135
2021-12-13,28650.99803394
2021-12-14,26514.88079683
2021-12-15,26746.02971821
2021-12-16,24677.73011987
2021-12-17,27363.1584301
2021-12-18,17191.31833291
2021-12-19,10342.28611014
2021-12-20,31821.76523198
2021-12-21,29337.04856124
2021-12-22,25556.8625256
2021-12-23,33864.67401225
2021-12-24,26126.99549127
2021-12-25,28822.156115
2021-12-26,12420.24872265
2021-12-27,31227.10955114
2021-12-28,26182.34311543
2021-12-29,28627.64041494
2021-12-30,27772.63547802
2021-12-31,23687.27612992
2022-01-01,15262.18634378
2022-01-02,10951.30257108
2022-01-03,23410.19086715
2022-01-04,27537.83883403
2022-01-05,26123.91807792
2022-01-06,31196.02335878
2022-01-07,33985.79444225
2022-01-08,16385.79109848
2022-01-09,13689.69288183
2022-01-10,26663.61061751
2022-01-11,24452.99252202
2022-01-12,24765.05354909
2022-01-13,31033.03702096
2022-01-14,25254.96343621
2022-01-15,11394.45644649
2022-01-16,8431.53057591
2022-01-17,21879.51990679
2022-01-18,19987.31325306
2022-01-19,24234.04869097
2022-01-20,33934.31061335
2022-01-21,57541.2042352
2022-01-22,38182.29496902
2022-01-23,25204.49927767
2022-01-24,57850.3176155
2022-01-25,27861.61707436
2022-01-26,29294.43354402
2022-01-27,27527.59095893
2022-01-28,33418.21249514
2022-01-29,24889.37317986
2022-01-30,38212.81703791
2022-01-31,24010.73903999
2022-02-01,26950.57627256
2022-02-02,18229.08427724
2022-02-03,25725.99589796
2022-02-04,25031.15124995
2022-02-05,13264.00890583
2022-02-06,17488.61240921
2022-02-07,26721.61881544
2022-02-08,32531.73118705
2022-02-09,19296.11425154
2022-02-10,21236.19609355
2022-02-11,20654.08900888
2022-02-12,13134.70990443
2022-02-13,8811.26111417
2022-02-14,17033.2839657
2022-02-15,36424.5767452
2022-02-16,22561.66162147
2022-02-17,20756.98348223
2022-02-18,27193.11499044
2022-02-19,12374.61689961
2022-02-20,12792.87889424
2022-02-21,25959.97580783
2022-02-22,23398.90392478
2022-02-23,20537.30480399
2022-02-24,45903.3013395
2022-02-25,30156.10161493
2022-02-26,13174.97004348
2022-02-27,13555.2225735
2022-02-28,31388.81378757
2022-03-01,35483.56665706
2022-03-02,29420.92368094
2022-03-03,30215.84083153
2022-03-04,26869.24665776
2022-03-05,11428.50453376
2022-03-06,9628.22648529
2022-03-07,21692.14415951
2022-03-08,24020.37738678
2022-03-09,23189.75006144
2022-03-10,31056.79797586
2022-03-11,22283.64732984
2022-03-12,8481.71136294
2022-03-13,8951.46829079
2022-03-14,23019.64925892
2022-03-15,18920.44117706
2022-03-16,23925.78823649
2022-03-17,29248.77586078
2022-03-18,42927.1324353
2022-03-19,21157.18505534
2022-03-20,11207.47482012
2022-03-21,32618.24605728
2022-03-22,38867.39945801
2022-03-23,23335.50251565
2022-03-24,40792.10733013
2022-03-25,44740.99273286
2022-03-26,18814.42988626
2022-03-27,18785.40867709
2022-03-28,43670.7292415
2022-03-29,38543.73166834
2022-03-30,35564.50206692
2022-03-31,25887.47052927
2022-04-01,32525.63171937
2022-04-02,11560.54715097
2022-04-03,8659.08892652
2022-04-04,27810.0759835
2022-04-05,22814.21496939
2022-04-06,30008.69220334
2022-04-07,28490.34810921
2022-04-08,19610.24437167
2022-04-09,9476.61588559
2022-04-10,16871.81697949
2022-04-11,30114.41637204
2022-04-12,19603.40350757
2022-04-13,17534.88677799
2022-04-14,40638.91338897
2022-04-15,18793.19272399
2022-04-16,12244.69118304
2022-04-17,12156.0633624
2022-04-18,19809.98263703
2022-04-19,25630.6301942
2022-04-20,25051.050828
