time,CapFutExp10yrUSD
2016-04-30,8991321638.349546
2016-05-01,9093670999.95011
2016-05-02,8892480825.542576
2016-05-03,9026516712.961864
2016-05-04,8961576805.624918
2016-05-05,8981144065.445198
2016-05-06,9228380204.675102
2016-05-07,9221960023.721964
2016-05-08,9222542648.9941
2016-05-09,9264434764.574514
2016-05-10,9017134725.855783
2016-05-11,9073628274.561209
2016-05-12,9108028991.841248
2016-05-13,9140924348.858896
2016-05-14,9158675433.763758
2016-05-15,9213617329.618355
2016-05-16,9101188284.779675
2016-05-17,9067834263.996817
2016-05-18,9086853317.750805
2016-05-19,8751883387.5912
2016-05-20,8845513862.32838
2016-05-21,8879328487.551243
2016-05-22,8809208760.658644
2016-05-23,8882370133.946365
2016-05-24,8911957092.833788
2016-05-25,9009636079.025724
2016-05-26,9087500020.540112
2016-05-27,9435387932.744305
2016-05-28,10617291159.851114
2016-05-29,10550321623.093826
2016-05-30,10669422848.865086
2016-05-31,10618646545.955935
2016-06-01,10752283657.112118
2016-06-02,10775667310.881756
2016-06-03,11404029359.83918
2016-06-04,11486050838.390846
2016-06-05,11503786211.401867
2016-06-06,11718506929.38814
2016-06-07,11570984642.55307
2016-06-08,11663826729.777147
2016-06-09,11544187304.872496
2016-06-10,11598724222.86209
2016-06-11,12111817832.30357
2016-06-12,13411283247.768307
2016-06-13,14090399573.836363
2016-06-14,13703103904.01904
2016-06-15,13904557737.732983
2016-06-16,15353758176.45857
2016-06-17,15005877943.77759
2016-06-18,15171796889.41631
2016-06-19,15341855381.752165
2016-06-20,14456456040.02112
2016-06-21,13398426500.838722
2016-06-22,11902533468.318838
2016-06-23,12560030040.685827
2016-06-24,13289656249.348717
2016-06-25,13384959687.709198
2016-06-26,12616047132.66598
2016-06-27,13052812775.64938
2016-06-28,12952530324.102882
2016-06-29,12780064455.891758
2016-06-30,13494815996.683779
2016-07-01,13559739239.865648
2016-07-02,14064958487.086641
2016-07-03,13260910983.015862
2016-07-04,13607337761.562914
2016-07-05,13373930936.94022
2016-07-06,13564085085.462955
2016-07-07,12811783613.923216
2016-07-08,13312473056.537453
2016-07-09,13050355241.912682
2016-07-10,13010985612.56541
2016-07-11,13017546963.890535
2016-07-12,13413224406.672516
2016-07-13,13179476856.460037
2016-07-14,13231265036.588856
2016-07-15,13348716958.067186
2016-07-16,13319352254.942835
2016-07-17,13636277964.215105
2016-07-18,13517042754.493177
2016-07-19,13508138283.411335
2016-07-20,13361188398.73302
2016-07-21,13352382796.237562
2016-07-22,13026493602.79925
2016-07-23,13163222942.94373
2016-07-24,13243895665.320034
2016-07-25,13118523876.588758
2016-07-26,13108910853.01249
2016-07-27,13142190783.932564
2016-07-28,13140893796.145447
2016-07-29,13168453333.582619
2016-07-30,13124722521.32424
2016-07-31,12513062947.236458
2016-08-01,12146951148.526133
2016-08-02,10554444311.483044
2016-08-03,11423277696.288074
2016-08-04,11687837002.50828
2016-08-05,11642831059.622072
2016-08-06,11833731618.427935
2016-08-07,11912863874.920969
2016-08-08,11850981650.426964
2016-08-09,11777151603.09166
2016-08-10,11818226512.050224
2016-08-11,11810833173.601437
2016-08-12,11763144256.60816
2016-08-13,11726820947.329035
2016-08-14,11447114843.319689
2016-08-15,11350757397.032187
2016-08-16,11588418284.385431
2016-08-17,11493449925.180899
2016-08-18,11485700672.65429
2016-08-19,11499906994.9196
2016-08-20,11657244266.03462
2016-08-21,11637405761.698238
2016-08-22,11721443865.989998
2016-08-23,11674740320.177574
2016-08-24,11596347397.602026
2016-08-25,11543110634.404345
2016-08-26,11600284448.876143
2016-08-27,11426726347.624783
2016-08-28,11525279594.749317
2016-08-29,11491959761.775608
2016-08-30,11537675808.391886
2016-08-31,11469315363.886818
2016-09-01,11468542456.496048
2016-09-02,11561514427.97901
2016-09-03,12033306111.254765
2016-09-04,12237374867.922564
2016-09-05,12177270469.883572
2016-09-06,12287141488.633986
2016-09-07,12340839508.110733
2016-09-08,12639598890.393932
2016-09-09,12488086174.36582
2016-09-10,12523965189.672256
2016-09-11,12193393760.530773
2016-09-12,12182892012.849396
2016-09-13,12202991024.571238
2016-09-14,12217698309.910866
2016-09-15,12171020795.241262
2016-09-16,12186044234.081171
2016-09-17,12177832934.223316
2016-09-18,12261356719.767563
2016-09-19,12208233111.61852
2016-09-20,12198503757.26835
2016-09-21,11969710071.891293
2016-09-22,11942280446.318434
2016-09-23,12079172348.124796
2016-09-24,12085672674.10678
2016-09-25,12044363766.042574
2016-09-26,12168359334.16955
2016-09-27,12136043295.222385
2016-09-28,12126995203.557508
2016-09-29,12137615394.875761
2016-09-30,12211354317.931158
2016-10-01,12342874768.759378
2016-10-02,12269739914.441252
2016-10-03,12286912203.579283
2016-10-04,12235416082.661013
2016-10-05,12278657225.298208
2016-10-06,12271204088.158665
2016-10-07,12394738532.580854
2016-10-08,12423054234.97207
2016-10-09,12379232019.208948
2016-10-10,12399214045.574999
2016-10-11,12898927973.157625
2016-10-12,12771155172.374685
2016-10-13,12748261568.532372
2016-10-14,12831629979.289488
2016-10-15,12785722496.178827
2016-10-16,12898923091.802258
2016-10-17,12823423844.375122
2016-10-18,12752284529.266178
2016-10-19,12633433856.901907
2016-10-20,12612793734.606968
2016-10-21,12659412935.644693
2016-10-22,13133310874.320477
2016-10-23,13082502922.982496
2016-10-24,13043969220.509884
2016-10-25,13159945999.607134
2016-10-26,13547883337.011412
2016-10-27,13777272414.411707
2016-10-28,13855210574.704973
2016-10-29,14358360082.85608
2016-10-30,14035372420.995996
2016-10-31,14026949474.694372
2016-11-01,14663114195.056355
2016-11-02,14859884034.933374
2016-11-03,13848082451.496895
2016-11-04,14159301374.309746
2016-11-05,14187471878.152401
2016-11-06,14370021330.739752
2016-11-07,14175323420.99307
2016-11-08,14289205927.356201
2016-11-09,14483563356.059212
2016-11-10,14321459466.775457
2016-11-11,14367909467.429464
2016-11-12,14130271873.839727
2016-11-13,14126145040.389816
2016-11-14,14167021007.765759
2016-11-15,14301954065.569653
2016-11-16,14898703705.203655
2016-11-17,14763904846.294018
2016-11-18,15050580446.318773
2016-11-19,15083744352.055717
2016-11-20,14665124808.963804
2016-11-21,14789057935.680439
2016-11-22,15020104260.094233
2016-11-23,14884754169.568098
2016-11-24,14807106389.218088
2016-11-25,14854251860.173573
2016-11-26,14753545707.321022
2016-11-27,14615067910.21033
2016-11-28,14662463264.432636
2016-11-29,14694213248.773388
2016-11-30,14906587279.878946
2016-12-01,15137306204.298195
2016-12-02,15511777827.69307
2016-12-03,15387824330.447262
2016-12-04,15393595296.789148
2016-12-05,15118584049.251736
2016-12-06,15248430050.938326
2016-12-07,15366763529.314634
2016-12-08,15420805674.644352
2016-12-09,15506367013.976961
2016-12-10,15578447878.189934
2016-12-11,15478887231.006123
2016-12-12,15640192709.547073
2016-12-13,15649146065.684464
2016-12-14,15609970810.123432
2016-12-15,15594463644.53665
2016-12-16,15716410607.292652
2016-12-17,15864897047.0544
2016-12-18,15885941123.60504
2016-12-19,15879202534.21431
2016-12-20,16070402092.989784
2016-12-21,16647623543.209612
2016-12-22,17251229500.702404
2016-12-23,18398281559.96513
2016-12-24,17908199630.303547
2016-12-25,18006084701.03094
2016-12-26,18151135870.522316
2016-12-27,18608772672.327232
2016-12-28,19694713614.37382
2016-12-29,19564568383.70006
2016-12-30,19318239544.016422
2016-12-31,19475212852.09979
2017-01-01,20044230910.9294
2017-01-02,20443116127.09468
2017-01-03,20755819516.709
2017-01-04,22804335782.982925
2017-01-05,20111294279.729736
2017-01-06,17940117998.734383
2017-01-07,18161412714.751102
2017-01-08,18343446368.941914
2017-01-09,18163381548.89985
2017-01-10,18223948895.11841
2017-01-11,15848388700.784508
2017-01-12,16226683414.997488
2017-01-13,16621868404.050524
2017-01-14,16487569105.447477
2017-01-15,16578513355.071228
2017-01-16,16705439679.743366
2017-01-17,18217688120.22247
2017-01-18,17720105235.601105
2017-01-19,18142939004.38105
2017-01-20,18000913285.352295
2017-01-21,18590499128.5731
2017-01-22,18550758154.66222
2017-01-23,18483759410.546074
2017-01-24,17853259112.33918
2017-01-25,18013493764.8408
2017-01-26,18435821335.76925
2017-01-27,18512473564.202137
2017-01-28,18559582218.21683
2017-01-29,18416395877.859818
2017-01-30,18510965228.972145
2017-01-31,19480602870.609634
2017-02-01,19864039065.914948
2017-02-02,20270285080.32248
2017-02-03,20423587382.629593
2017-02-04,20795871234.67672
2017-02-05,20409779779.675346
2017-02-06,20586192892.126762
2017-02-07,21196378954.095932
2017-02-08,21171575041.659115
2017-02-09,19771562458.033016
2017-02-10,20051632461.54419
2017-02-11,20348327868.61402
2017-02-12,20246584243.625233
2017-02-13,20119467437.623547
2017-02-14,20366683836.34767
2017-02-15,20401136220.244106
2017-02-16,20862465731.57679
2017-02-17,21302890279.754566
2017-02-18,21343612968.48303
2017-02-19,21306177108.951603
2017-02-20,21908405321.635033
2017-02-21,22717196805.11919
2017-02-22,22734718989.091526
2017-02-23,23925843433.299194
2017-02-24,23858567801.529537
2017-02-25,23177232922.075184
2017-02-26,23783807141.59125
2017-02-27,24034751144.807636
2017-02-28,23919538375.921165
2017-03-01,24726393619.25166
2017-03-02,25420860788.057396
2017-03-03,25953499001.000843
2017-03-04,25542938866.757885
2017-03-05,25691133982.724026
2017-03-06,25812098787.605915
2017-03-07,24850902319.144424
2017-03-08,23193908867.99878
2017-03-09,24026202845.089073
2017-03-10,22115735977.93419
2017-03-11,23692483081.76667
2017-03-12,24798870497.589165
2017-03-13,24953408570.597797
2017-03-14,25097774988.033493
2017-03-15,25342253307.695423
2017-03-16,23719363138.65765
2017-03-17,21586820789.737713
2017-03-18,19382194258.052658
2017-03-19,20543579054.24256
2017-03-20,20897134144.559883
2017-03-21,22389000547.201138
2017-03-22,20888972247.429733
2017-03-23,20705595596.95836
2017-03-24,18831050893.146893
2017-03-25,19505696897.152084
2017-03-26,19393713415.180424
2017-03-27,21004539303.782856
2017-03-28,21050234669.637714
2017-03-29,20940426892.914654
2017-03-30,20906699844.26491
2017-03-31,21788468061.928192
2017-04-01,21945647168.860207
2017-04-02,22269240606.63082
2017-04-03,23057494004.54613
2017-04-04,23002689568.031574
2017-04-05,22880180187.46763
2017-04-06,24064910488.04183
2017-04-07,24007798773.94926
2017-04-08,23860968484.2975
2017-04-09,24450157825.938305
2017-04-10,24410738988.283485
2017-04-11,24776742215.607754
2017-04-12,24501858044.587196
2017-04-13,23624771384.367897
2017-04-14,23661042146.76036
2017-04-15,23686354789.194298
2017-04-16,23649195428.980095
2017-04-17,24016626699.570297
2017-04-18,24223313275.528454
2017-04-19,24373559484.688015
2017-04-20,24902891743.91605
2017-04-21,25135946184.808746
2017-04-22,25060221815.969414
2017-04-23,25190822859.6649
2017-04-24,25337173981.897766
2017-04-25,25793733584.571655
2017-04-26,26129319291.27852
2017-04-27,27125633963.882103
2017-04-28,27168434399.34094
2017-04-29,27365277047.32165
2017-04-30,27854518302.401463
2017-05-01,28963464128.930676
2017-05-02,29505940220.35262
2017-05-03,30627082205.292435
2017-05-04,31039523657.514557
2017-05-05,30838973831.009083
2017-05-06,31715370936.592113
2017-05-07,30768351572.26598
2017-05-08,33970959355.412697
2017-05-09,34660077305.53437
2017-05-10,35936461011.15625
2017-05-11,37005522575.047874
2017-05-12,34368743432.41467
2017-05-13,35885345049.45358
2017-05-14,36183722395.36849
2017-05-15,35021045641.88768
2017-05-16,35427939163.76461
2017-05-17,36471657390.55698
2017-05-18,38196548966.07675
2017-05-19,39675580563.51663
2017-05-20,41301374638.92432
2017-05-21,41243931231.82151
2017-05-22,41924897152.76739
2017-05-23,45522663892.943565
2017-05-24,48704537493.12433
2017-05-25,46781626371.15912
2017-05-26,45972311240.38707
2017-05-27,41231420119.694824
2017-05-28,44891224942.240944
2017-05-29,46082603399.51989
2017-05-30,43714828469.74094
2017-05-31,46381905481.585526
2017-06-01,48409460861.71602
2017-06-02,50014962041.03991
2017-06-03,51431115599.27343
2017-06-04,50936984665.962616
2017-06-05,54172616831.22211
2017-06-06,57926725160.13292
2017-06-07,54607834309.1355
2017-06-08,56542078635.44162
2017-06-09,56589980908.46974
2017-06-10,58839949374.93427
2017-06-11,60009230759.38201
2017-06-12,53780330475.258995
2017-06-13,54622994270.596436
2017-06-14,49311085021.389114
2017-06-15,48627448217.096596
2017-06-16,49969893004.93347
2017-06-17,53530555636.952965
2017-06-18,50614963212.508644
2017-06-19,52259376405.05284
2017-06-20,55158109135.05735
2017-06-21,53262990315.75625
2017-06-22,54220459269.40237
2017-06-23,54206120339.11312
2017-06-24,51711158302.96356
2017-06-25,50411148067.26446
2017-06-26,48971902090.03152
2017-06-27,51071600770.40383
2017-06-28,51727751444.59393
2017-06-29,51277604127.25039
2017-06-30,49507977688.24103
2017-07-01,48694833272.8322
2017-07-02,50846190118.63547
2017-07-03,51514802091.6643
2017-07-04,52481315365.15754
2017-07-05,52651296797.80153
2017-07-06,52553342762.990746
2017-07-07,50386010753.497986
2017-07-08,51552469619.35568
2017-07-09,50598188300.37359
2017-07-10,46828104634.15814
2017-07-11,46825331394.78472
2017-07-12,47951640309.762276
2017-07-13,47323878501.73322
2017-07-14,44721875775.24172
2017-07-15,40175574929.85794
2017-07-16,38583693840.68532
2017-07-17,44743506650.183586
2017-07-18,46522015794.07461
2017-07-19,45580092306.222855
2017-07-20,57028371531.74841
2017-07-21,53843741403.449295
2017-07-22,57149412232.762566
2017-07-23,55605700432.59938
2017-07-24,55645922471.29039
2017-07-25,51679073911.601875
2017-07-26,50945684620.0685
2017-07-27,53831691217.33162
2017-07-28,56432249677.90686
2017-07-29,54668546269.27021
2017-07-30,55537043358.177025
2017-07-31,57825499511.29076
2017-08-01,55095247356.624504
2017-08-02,54344179155.41569
2017-08-03,56357435003.09638
2017-08-04,57783786157.190994
2017-08-05,65404844735.88672
2017-08-06,65258643423.52627
2017-08-07,68542186116.4685
2017-08-08,69212969855.16359
2017-08-09,67629169829.78448
2017-08-10,69445320626.96693
2017-08-11,73962556203.16188
2017-08-12,78218691894.20728
2017-08-13,82114624499.71736
2017-08-14,86982122746.41046
2017-08-15,84062738247.93918
2017-08-16,88199883359.09674
2017-08-17,87067397367.30069
2017-08-18,83027473136.70145
2017-08-19,84076756668.62254
2017-08-20,82572389454.74802
2017-08-21,80690610340.5175
2017-08-22,82342982558.83873
2017-08-23,83811997172.4231
2017-08-24,87429075826.21341
2017-08-25,87982520212.42406
2017-08-26,87758526993.5146
2017-08-27,87819745116.42772
2017-08-28,88526115114.56227
2017-08-29,92989019548.0911
2017-08-30,92712001155.95096
2017-08-31,95821708720.90031
2017-09-01,99418640419.71701
2017-09-02,92888731724.60071
2017-09-03,93502995633.60258
2017-09-04,88440522515.98119
2017-09-05,90046383128.0058
2017-09-06,93151255968.28658
2017-09-07,93711706943.72398
2017-09-08,87857915908.31265
2017-09-09,87660767816.13306
2017-09-10,86171466068.44875
2017-09-11,85177027394.13449
2017-09-12,84204308796.27393
2017-09-13,78601497826.98138
2017-09-14,65668892073.32388
2017-09-15,74806148774.2613
2017-09-16,75051004939.2269
2017-09-17,75065621983.7633
2017-09-18,82520952660.17393
2017-09-19,79394432213.32292
2017-09-20,78789960911.77716
2017-09-21,73158760399.88235
2017-09-22,73200180858.48576
2017-09-23,76365132433.68033
2017-09-24,74370422822.76607
2017-09-25,79263531220.6382
2017-09-26,78685768963.78108
2017-09-27,85113823470.18852
2017-09-28,84711228208.80714
2017-09-29,84050751852.01318
2017-09-30,87684383420.78479
2017-10-01,88647906194.10562
2017-10-02,88746838440.71138
2017-10-03,87124601975.12663
2017-10-04,85308040519.8251
2017-10-05,87388188782.31575
2017-10-06,88331015644.06664
2017-10-07,89808930723.24586
2017-10-08,93086854568.68475
2017-10-09,96666351989.47818
2017-10-10,95931074242.4207
2017-10-11,97428241495.56596
2017-10-12,109140537906.59367
2017-10-13,113602876067.26729
2017-10-14,117079043395.09102
2017-10-15,115142438634.86295
2017-10-16,116486913685.04166
2017-10-17,113135858193.91133
2017-10-18,113006020684.9207
2017-10-19,115527656790.20262
2017-10-20,121452192471.72871
2017-10-21,122048581089.36655
2017-10-22,121371745989.28214
2017-10-23,119181915695.74057
2017-10-24,111686153078.58797
2017-10-25,116106948709.81374
2017-10-26,119435983129.38522
2017-10-27,116839301052.93576
2017-10-28,116647383692.57382
2017-10-29,124997312937.10625
2017-10-30,123877174490.221
2017-10-31,130140517708.51224
2017-11-01,136174504968.47429
2017-11-02,142602803188.14682
2017-11-03,145740536278.57858
2017-11-04,150235357721.40482
2017-11-05,149239282635.99124
2017-11-06,141429589258.8975
2017-11-07,144124649298.36594
2017-11-08,150870573121.8673
2017-11-09,144121850679.06073
2017-11-10,134057488727.42561
2017-11-11,128514068451.23128
2017-11-12,118034221627.67517
2017-11-13,132016014344.5298
2017-11-14,133495437333.8177
2017-11-15,146965096043.40872
2017-11-16,158639785432.71628
2017-11-17,156524130816.09653
2017-11-18,157886741171.2154
2017-11-19,162390037453.48193
2017-11-20,167489117252.24454
2017-11-21,163890979735.7958
2017-11-22,167086725606.40015
2017-11-23,163486955351.4067
2017-11-24,166746736757.56845
2017-11-25,177440381341.53424
2017-11-26,188782534432.93994
2017-11-27,197109317537.80606
2017-11-28,201195122865.90384
2017-11-29,198523139376.4688
2017-11-30,202512733387.79813
2017-12-01,218973282380.04724
2017-12-02,221529362621.3468
2017-12-03,227189466969.08862
2017-12-04,234250097768.5645
2017-12-05,237794559710.71454
2017-12-06,283498266219.3495
2017-12-07,345103857415.3644
2017-12-08,330243617616.2042
2017-12-09,304955114538.7648
2017-12-10,313574268088.48816
2017-12-11,341921448062.48706
2017-12-12,353286457138.4265
2017-12-13,334677657310.71155
2017-12-14,336465301497.4324
2017-12-15,358748610063.946
2017-12-16,398044965630.8036
2017-12-17,390151213083.01715
2017-12-18,384721454714.6352
2017-12-19,357799544012.93396
2017-12-20,333490909720.3295
2017-12-21,316881343714.50696
2017-12-22,289968774448.6539
2017-12-23,302241090139.9557
2017-12-24,284318828701.4665
2017-12-25,285431436330.3314
2017-12-26,318808209733.67035
2017-12-27,311961106753.3521
2017-12-28,289678052572.9691
2017-12-29,295408272505.2549
2017-12-30,262511057076.04782
2017-12-31,282239138997.03143
2018-01-01,272984154557.9853
2018-01-02,299138949226.86676
2018-01-03,304335897242.2063
2018-01-04,305560615335.16547
2018-01-05,344637960693.3275
2018-01-06,346803547016.15466
2018-01-07,329132666429.53864
2018-01-08,302896095202.80524
2018-01-09,291571712234.77356
2018-01-10,297470177735.0167
2018-01-11,267418324344.4115
2018-01-12,279648107640.2061
2018-01-13,288614002875.60596
2018-01-14,277463208924.1398
2018-01-15,275657098177.2924
2018-01-16,231841890595.67618
2018-01-17,226342599064.48334
2018-01-18,228101701799.32806
2018-01-19,232046850649.78683
2018-01-20,258993281181.89218
2018-01-21,231697592039.9008
2018-01-22,217807424897.13687
2018-01-23,220086186576.48965
2018-01-24,227729968118.95834
2018-01-25,225799533680.8293
2018-01-26,223879468898.25806
2018-01-27,229675279352.68835
2018-01-28,235665623030.70685
2018-01-29,225863419613.52408
2018-01-30,202069990274.16852
2018-01-31,203910821952.74188
2018-02-01,183418325631.83643
2018-02-02,178273601055.3455
2018-02-03,185299076648.74393
2018-02-04,167415695424.00262
2018-02-05,138991559758.37756
2018-02-06,157037399882.1534
2018-02-07,154726414603.97275
2018-02-08,166783565052.31467
2018-02-09,175754349567.3865
2018-02-10,173116694468.61105
2018-02-11,164321611693.61884
2018-02-12,180784144787.76117
2018-02-13,173001127617.63245
2018-02-14,192152187851.32043
2018-02-15,205134497968.44806
2018-02-16,206815677140.58792
2018-02-17,225012947712.89825
2018-02-18,212159469941.41464
2018-02-19,226115380051.1981
2018-02-20,228283710456.6904
2018-02-21,212312379271.07025
2018-02-22,200528787384.5568
2018-02-23,206235952797.3467
2018-02-24,196649004371.9451
2018-02-25,194961543179.07343
2018-02-26,209362776621.00192
2018-02-27,216306178646.81555
2018-02-28,209264494176.28595
2018-03-01,221789133974.20874
2018-03-02,223630510106.3763
2018-03-03,231994552009.19833
2018-03-04,232749148828.48453
2018-03-05,234339928558.34402
2018-03-06,216808678175.4672
2018-03-07,201097646439.38568
2018-03-08,189474635651.0091
2018-03-09,188416072434.76785
2018-03-10,178437167035.2011
2018-03-11,193205098529.78604
2018-03-12,185784015696.06137
2018-03-13,186045502786.218
2018-03-14,166990504929.7659
2018-03-15,167937861564.98755
2018-03-16,170141867483.42688
2018-03-17,160086750505.7555
2018-03-18,166333388298.9891
2018-03-19,173405995594.77557
2018-03-20,180692108609.6718
2018-03-21,180372280334.36002
2018-03-22,176944691017.88937
2018-03-23,178189117756.94174
2018-03-24,174927684031.63867
2018-03-25,171470114076.89404
2018-03-26,166000572215.4083
2018-03-27,159220608673.3944
2018-03-28,161181943484.96994
